path,frequency_hz,q25_db_rel_3600,median_db_rel_3600,q75_db_rel_3600
SIP digital,1056.640625,-0.03457430773909205,-0.008586557648496177,0.013478641849044033
SIP digital,1057.12890625,-0.03455606271570135,-0.008574803661173637,0.01362874234023636
SIP digital,1057.6171875,-0.03453983184794569,-0.008563703115282144,0.013780851943311436
SIP digital,1058.10546875,-0.03452560598806937,-0.008553216923271871,0.013934932548368625
SIP digital,1058.59375,-0.03451337494286817,-0.008543305365140093,0.01409094453405432
SIP digital,1059.08203125,-0.03450312748398203,-0.008533928115034273,0.014248846789437226
SIP digital,1059.5703125,-0.034494851358738504,-0.00852504426836952,0.014408596736966716
SIP digital,1060.05859375,-0.0344885333015528,-0.008516612369412268,0.014570150356473105
SIP digital,1060.546875,-0.034484159045923085,-0.008508590439342843,0.014733462210216246
SIP digital,1061.03515625,-0.034481713336898694,-0.008500936004745939,0.014898485468986599
SIP digital,1061.5234375,-0.034481179944142834,-0.008493606126518439,0.015065171939147214
SIP digital,1062.01171875,-0.034482541675486714,-0.008486557429181245,0.01523347209075242
SIP digital,1062.5,-0.03448578039102541,-0.008479746130590344,0.015403335086578304
SIP digital,1062.98828125,-0.0344917312130522,-0.008473128071965211,0.015574708812144705
SIP digital,1063.4765625,-0.034771590199748084,-0.008466658748318603,0.015747539906653847
SIP digital,1063.96484375,-0.03505490174881103,-0.008460293339146892,0.01592177379487403
SIP digital,1064.453125,-0.035341599444422125,-0.008453986739466943,0.016097354719896304
SIP digital,1064.94140625,-0.03563161487287164,-0.008447693591099214,0.01627422577678016
SIP digital,1065.4296875,-0.03592487765889529,-0.008441368314215499,0.01645232894706829
SIP digital,1065.91796875,-0.036221315503150525,-0.008434965139139723,0.01663160513409554
SIP digital,1066.40625,-0.0365208542207806,-0.008428438138317979,0.016811994199181477
SIP digital,1066.89453125,-0.036717024832420245,-0.008421741258540687,0.016993434998528158
SIP digital,1067.3828125,-0.03667367383386663,-0.008414828353270369,0.01717586542095131
SIP digital,1067.87109375,-0.036629715207319606,-0.008407653215160807,0.01735922242631286
SIP digital,1068.359375,-0.036585145534797345,-0.008400169608662479,0.017543442084696055
SIP digital,1068.84765625,-0.03653996141834697,-0.008392331302785657,0.017645911569896335
SIP digital,1069.3359375,-0.03649415947643207,-0.008384092103854194,0.017649639285675197
SIP digital,1069.82421875,-0.0364477363404777,-0.008375405888401483,0.017652581471120653
SIP digital,1070.3125,-0.036400688651567925,-0.008366226636056105,0.017654711088796522
SIP digital,1070.80078125,-0.03635301305728922,-0.008356508462419962,0.01765600148407047
SIP digital,1071.2890625,-0.036304706208698516,-0.008346205651971726,0.0176564264062087
SIP digital,1071.77734375,-0.036445629123778384,-0.008335272690911512,0.017655960029264017
SIP digital,1072.265625,-0.03661471175994145,-0.008395846618140116,0.017654576972728334
SIP digital,1072.75390625,-0.03678353524421395,-0.008458616720509094,0.01765225232193832
SIP digital,1073.2421875,-0.03695204075866233,-0.008521442203841765,0.017648961648211888
SIP digital,1073.73046875,-0.03712016938470364,-0.00858434224554881,0.017644681028704222
SIP digital,1074.21875,-0.03728786213305904,-0.008647336098811515,0.017639387065985224
SIP digital,1074.70703125,-0.03745505997382709,-0.008710443080711583,0.017633056907283617
SIP digital,1075.1953125,-0.0376217038667198,-0.008773682560267159,0.017625668263421827
SIP digital,1075.68359375,-0.03778773479136239,-0.008837073946351854,0.017617199427432142
SIP digital,1076.171875,-0.0379530937777337,-0.008900636675517054,0.017607629292786718
SIP digital,1076.66015625,-0.038025195355936375,-0.008964390199728159,0.01759693737129072
SIP digital,1077.1484375,-0.03768850071649241,-0.009028353973982812,0.017585103810597223
SIP digital,1077.63671875,-0.03735946900509474,-0.009092547443880753,0.01757210941132659
SIP digital,1078.125,-0.03703813474613324,-0.009156990033064026,0.017557935643768285
SIP digital,1078.61328125,-0.03672452933200791,-0.009221701130645488,0.017542564664211453
SIP digital,1079.1015625,-0.03641868100498515,-0.009286700078506733,0.01752597933079446
SIP digital,1079.58984375,-0.03612061484037843,-0.009352006158571685,0.017508163218971803
SIP digital,1080.078125,-0.035830352731086985,-0.009417638580018197,0.017489100636467397
SIP digital,1080.56640625,-0.03568564610548882,-0.009483616466402488,0.017468776637829954
SIP digital,1081.0546875,-0.03573920236580498,-0.009549958842786236,0.017447177038470076
SIP digital,1081.54296875,-0.035793385920259144,-0.009616684622802641,0.017424288428230187
SIP digital,1082.03125,-0.035848156761974975,-0.009683812595668051,0.01740009818447297
SIP digital,1082.51953125,-0.03590347481022039,-0.009751361413200139,0.017374594484629507
SIP digital,1083.0078125,-0.03595929993482979,-0.009819349576788398,0.017347766318284365
SIP digital,1083.49609375,-0.03601559198056628,-0.009887795424348872,0.01731960349868007
SIP digital,1083.984375,-0.036072310791368814,-0.009956717117295932,0.017290096673761492
SIP digital,1084.47265625,-0.03612941623458861,-0.010026132627484708,0.017259237336570303
SIP digital,1084.9609375,-0.03618686822499277,-0.010096059724142471,0.017227017835247025
SIP digital,1085.44921875,-0.03624462674878808,-0.010166515960855623,0.01722368417619559
SIP digital,1085.9375,-0.03630265188739847,-0.010237518662535984,0.017402827011132896
SIP digital,1086.42578125,-0.03636090384116132,-0.010309084912420349,0.017560360911364644
SIP digital,1086.9140625,-0.03641934295281892,-0.010381231539086001,0.017523848130590245
SIP digital,1087.40234375,-0.036477929730850525,-0.010453975103535228,0.017490396636843816
SIP digital,1087.890625,-0.03653662487261303,-0.01052733188627924,0.01746005181758462
SIP digital,1088.37890625,-0.03659538928727003,-0.010601317874497833,0.017432857301650038
SIP digital,1088.8671875,-0.036654184118488975,-0.010675948749250564,0.017408854928403567
SIP digital,1089.35546875,-0.0367129707669506,-0.010751239872743292,0.017388084717895557
SIP digital,1089.84375,-0.036771710912551187,-0.010827206275665498,0.017365365048596003
SIP digital,1090.33203125,-0.03683036653639765,-0.010903862644610922,0.017021981587155982
SIP digital,1090.8203125,-0.03688889994249236,-0.010981223309564076,0.016769209765555827
SIP digital,1091.30859375,-0.03694727377917018,-0.011059302231506756,0.016781877890314316
SIP digital,1091.796875,-0.03700545106019132,-0.01113811299007291,0.016792181516232296
SIP digital,1092.28515625,-0.03706339518557751,-0.011217668771369831,0.016800181368101796
SIP digital,1092.7734375,-0.03712106996208837,-0.011297982355836097,0.016805939337393924
SIP digital,1093.26171875,-0.037178439623373416,-0.01137906610628889,0.016809518438323102
SIP digital,1093.75,-0.03723546884979009,-0.011460931956040874,0.016810982763129492
SIP digital,1094.23828125,-0.0372921227878596,-0.011543591397178378,0.01681039743671385
SIP digital,1094.7265625,-0.03734836706934605,-0.011627055468964127,0.016807828570589524
SIP digital,1095.21484375,-0.03740416782996263,-0.011711334746400253,0.01680334321617615
SIP digital,1095.703125,-0.03745949172770574,-0.011796439328918695,0.016797009317509465
SIP digital,1096.19140625,-0.03751430596075306,-0.011882378829243421,0.01678889566336489
SIP digital,1096.6796875,-0.037568578285010666,-0.011969162362445681,0.016779071838832656
SIP digital,1097.16796875,-0.037622277031154366,-0.012056798535098523,0.01676760817635583
SIP digital,1097.65625,-0.037675371121328446,-0.012145295434708428,0.01675457570632661
SIP digital,1098.14453125,-0.03772783008537134,-0.01223466061923739,0.016740046107182986
SIP digital,1098.6328125,-0.03777962407658057,-0.012324901106911758,0.01672409165508599
SIP digital,1099.12109375,-0.03783072388704019,-0.012416023366136933,0.016706785173261733
SIP digital,1099.609375,-0.03788110096248616,-0.012508033305692027,0.016688199980888704
SIP digital,1100.09765625,-0.03793072741668586,-0.012600936265113478,0.01666840984175292
SIP digital,1100.5859375,-0.037979576045366774,-0.012694737005273451,0.01664748891254371
SIP digital,1101.07421875,-0.03802762033961559,-0.012789439699247776,0.01662551169092638
SIP digital,1101.5625,-0.03807483449882924,-0.012885047923338026,0.01660255296337023
SIP digital,1102.05078125,-0.038121193443129205,-0.012967915427865392,0.016578687752806694
SIP digital,1102.5390625,-0.038166672825301604,-0.013029012481691938,0.016553991266078885
SIP digital,1103.02734375,-0.03821124904219147,-0.013089411994195195,0.01652853884133615
SIP digital,1103.515625,-0.03825489924561784,-0.013149070787235677,0.01650240589526572
SIP digital,1104.00390625,-0.03829760135271769,-0.013207945967655267,0.016475667870330564
SIP digital,1104.4921875,-0.03811200955013004,-0.013244369596232625,0.01644840018194018
SIP digital,1104.98046875,-0.03788989734525724,-0.013147712624885712,0.016420678165648434
SIP digital,1105.46875,-0.037666599162302056,-0.013051733585395443,0.016392577024397587
SIP digital,1105.95703125,-0.03744213451660089,-0.01295642551686308,0.016364171775852615
SIP digital,1106.4453125,-0.03721652323650659,-0.012861780622517867,0.016335537199829803
SIP digital,1106.93359375,-0.03698978544790224,-0.012767790271554391,0.016306747785886637
SIP digital,1107.421875,-0.03676194155851315,-0.012674445001652084,0.01627787768109823
SIP digital,1107.91015625,-0.03653301224206332,-0.01258173452218463,0.0162490006380394
SIP digital,1108.3984375,-0.03630301842228796,-0.012489647718140328,0.016220189963037916
SIP digital,1108.88671875,-0.03607198125682543,-0.012398172654761223,0.016191518464691343
SIP digital,1109.375,-0.03583992212099038,-0.012307296582862389,0.016163058402718616
SIP digital,1109.86328125,-0.03560686259142451,-0.01221700594485449,0.016134881437163885
SIP digital,1110.3515625,-0.03537282442968659,-0.012127286381475443,0.01610705857798167
SIP digital,1110.83984375,-0.035137829565745154,-0.012112749476217509,0.0160796601350534
SIP digital,1111.328125,-0.03490190008141835,-0.012178746541868592,0.01605275566863748
SIP digital,1111.81640625,-0.034665058193760895,-0.012243986933779767,0.016026413940330143
SIP digital,1112.3046875,-0.034427326238431005,-0.012308460396102092,0.016000702864544913
SIP digital,1112.79296875,-0.03418872665301034,-0.01237215701400608,0.015975689460505177
SIP digital,1113.28125,-0.03394928196034249,-0.012435067216457867,0.01595143980488481
SIP digital,1113.76953125,-0.033709014751886264,-0.012497181778799007,0.015928018985001027
SIP digital,1114.2578125,-0.033467947671056736,-0.012558491825129737,0.01590549105270582
SIP digital,1114.74609375,-0.0332261033966331,-0.012618988830493838,0.015883918978901408
SIP digital,1115.234375,-0.03303272943200454,-0.012678664622884271,0.015863364608847297
SIP digital,1115.72265625,-0.03316374747334343,-0.012737511385050346,0.01584388861808634
SIP digital,1116.2109375,-0.033296123199633036,-0.01279552165609673,0.015825550469263067
SIP digital,1116.69921875,-0.03342969444056157,-0.012852688332912837,0.01580840836965399
SIP digital,1117.1875,-0.03356429846618694,-0.01290900467138054,0.015792519229560383
SIP digital,1117.67578125,-0.033699772059204464,-0.012964464287396775,0.015777938621546382
SIP digital,1118.1640625,-0.033835951587600686,-0.013019061157713,0.015764720740567263
SIP digital,1118.65234375,-0.03397267307770764,-0.013072789620550945,0.01575291836499007
SIP digital,1119.140625,-0.03410977228752504,-0.013125644376050564,0.015742582818568725
SIP digital,1119.62890625,-0.03424708478038778,-0.01318607013512565,0.01573376393337756
SIP digital,1120.1171875,-0.034384445998821296,-0.01334478812705247,0.015726510013704176
SIP digital,1120.60546875,-0.03452169133870999,-0.013503822944231756,0.015720867800997643
SIP digital,1121.09375,-0.034658656223624976,-0.013663149172678383,0.015716882439840173
SIP digital,1121.58203125,-0.03479517617924773,-0.013822740588866319,0.015714597444936765
SIP digital,1122.0703125,-0.034931086908035675,-0.013982570184612514,0.015714054669253893
SIP digital,1122.55859375,-0.03506622436387391,-0.01414261019272259,0.01571529427320785
SIP digital,1123.046875,-0.03520042482684348,-0.014302832113391653,0.01571835469501636
SIP digital,1123.53515625,-0.035333524977986745,-0.014463206741347994,0.015723272622156385
SIP digital,1124.0234375,-0.03546536197406182,-0.014492860199436502,0.01573008296402828
SIP digital,1124.51171875,-0.03559577352224115,-0.01448821879280453,0.01573881882578254
SIP digital,1125.0,-0.03572459795475397,-0.014481620376753759,0.01574951148335564
SIP digital,1125.48828125,-0.03585167430335447,-0.014473060867253796,0.01576219035970762
SIP digital,1125.9765625,-0.03597684237369009,-0.014462537475805108,0.015776883002355767
SIP digital,1126.46484375,-0.03609994281943251,-0.014450048717147487,0.01579361506207043
SIP digital,1126.953125,-0.0362208172162148,-0.0144355944161026,0.01581241027292527
SIP digital,1127.44140625,-0.03633930813528327,-0.014419175713624902,0.015833290433581115
SIP digital,1127.9296875,-0.03645525921684971,-0.014400795072031927,0.015856275389874948
SIP digital,1128.41796875,-0.036568515243123496,-0.014380456279364778,0.015881383018723653
SIP digital,1128.90625,-0.03667892221094566,-0.014358164452950163,0.015908629213354487
SIP digital,1129.39453125,-0.03678632740404085,-0.014333926042107132,0.015938027869844988
SIP digital,1129.8828125,-0.036890579464814846,-0.014307748830012953,0.015969590875020596
SIP digital,1130.37109375,-0.03699152846565386,-0.014279641934721466,0.016003328095700563
SIP digital,1130.859375,-0.037089025979724285,-0.014249615809341667,0.016039247369286427
SIP digital,1131.34765625,-0.0371829251512521,-0.014217682241369814,0.016077354495739313
SIP digital,1131.8359375,-0.037282530676705034,-0.01418434936786581,0.01611765323091728
SIP digital,1132.32421875,-0.03740684418152305,-0.014212912223309056,0.016160145281257386
SIP digital,1132.8125,-0.03752805854502074,-0.014240595645866022,0.01620483029992932
SIP digital,1133.30078125,-0.037646155771568456,-0.014241532333289668,0.016251705884249228
SIP digital,1133.7890625,-0.03776111941154421,-0.014165630850289664,0.016300767574566943
SIP digital,1134.27734375,-0.037872934567894374,-0.014091667444130075,0.01635200885455742
SIP digital,1134.765625,-0.03798158790179816,-0.014019652017160794,0.016405421152785593
SIP digital,1135.25390625,-0.03808706763722838,-0.013949593750886648,0.016460993845802088
SIP digital,1135.7421875,-0.03818936356458313,-0.01388150110685537,0.016518714262538953
SIP digital,1136.23046875,-0.03828846704329567,-0.013815381827883166,0.016578567690097565
SIP digital,1136.71875,-0.038384371003438236,-0.013751242939754195,0.016640537380963057
SIP digital,1137.20703125,-0.03847706994634213,-0.013691797552296499,0.01670460456154131
SIP digital,1137.6953125,-0.038534813353782754,-0.013636740569195034,0.01677074844210858
SIP digital,1138.18359375,-0.03850450347830874,-0.01358007888756806,0.01683894622812728
SIP digital,1138.671875,-0.03847366429276684,-0.013521843655687392,0.01690917313288942
SIP digital,1139.16015625,-0.038442322324584666,-0.013462067231145285,0.01698140239154662
SIP digital,1139.6484375,-0.03841050430381723,-0.01340830152507734,0.01705560527647295
SIP digital,1140.13671875,-0.038378237143962504,-0.013358162402277288,0.017034533358819395
SIP digital,1140.625,-0.03834554792279444,-0.01331003439740612,0.016951498352108588
SIP digital,1141.11328125,-0.038312463863143166,-0.013263918224574213,0.016871168592207844
SIP digital,1141.6015625,-0.038279012313692656,-0.013219813919511401,0.016793593924193682
SIP digital,1142.08984375,-0.03824522072978739,-0.013177720845552285,0.016718823099068244
SIP digital,1142.578125,-0.0382111166542866,-0.013137637699964705,0.01664690374683014
SIP digital,1143.06640625,-0.03817672769840918,-0.013099562520648193,0.01657788235015952
SIP digital,1143.5546875,-0.03814208152267354,-0.01306349269319692,0.016511804218683864
SIP digital,1144.04296875,-0.038107205817891926,-0.013029424958300014,0.016448713463935154
SIP digital,1144.53125,-0.03807212828622019,-0.012997355419471779,0.016388652974898433
SIP digital,1145.01953125,-0.03803687662234015,-0.012967279551155904,0.016331664394272784
SIP digital,1145.5078125,-0.038001478494705254,-0.01293919220712507,0.01627778809537772
SIP digital,1145.99609375,-0.03796596152691209,-0.012913087629223864,0.016227063159769014
SIP digital,1146.484375,-0.03793035327921627,-0.012888959456422613,0.016179527355534518
SIP digital,1146.97265625,-0.037894681230182914,-0.012866800734187708,0.016135217116343775
SIP digital,1147.4609375,-0.03785897275845637,-0.01284660392414369,0.016094167521187117
SIP digital,1147.94921875,-0.03782325512476107,-0.012828360914059693,0.016056412274889614
SIP digital,1148.4375,-0.03778755545400232,-0.012812063028091278,0.016021983689349033
SIP digital,1148.92578125,-0.03775190071761754,-0.012797701037331334,0.01599091266554467
SIP digital,1149.4140625,-0.03771631771609202,-0.012785265170624178,0.015963228676334616
SIP digital,1149.90234375,-0.03768083306168749,-0.012774745125656246,0.015938959749999433
SIP digital,1150.390625,-0.03764547316142983,-0.012766130080296673,0.01591813245462044
SIP digital,1150.87890625,-0.03761026420025532,-0.01275940870418002,0.01590077188321657
SIP digital,1151.3671875,-0.037575232124485665,-0.01275456917058125,0.015886901639721306
SIP digital,1151.85546875,-0.03765101597221814,-0.012751599168460137,0.01587654382575356
SIP digital,1152.34375,-0.03776423434240156,-0.012750485914778759,0.01586971902822527
SIP digital,1152.83203125,-0.037661231555059446,-0.012751216167021226,0.01586644630776385
SIP digital,1153.3203125,-0.03755957426431001,-0.012753776235931068,0.015866743187992027
SIP digital,1153.80859375,-0.03745932120441288,-0.012758151998443247,0.015870625645623037
SIP digital,1154.296875,-0.037370173136778415,-0.012755820921512416,0.015878108101411683
SIP digital,1154.78515625,-0.03733708235474311,-0.012504816332169127,0.015889203411969414
SIP digital,1155.2734375,-0.03730436553898676,-0.012253926386864754,0.015903922862417326
SIP digital,1155.76171875,-0.03727204578809367,-0.012003146594491892,0.0159222761598879
SIP digital,1156.25,-0.03724014581201872,-0.011752472302068183,0.01594427142791625
SIP digital,1156.73828125,-0.03720868791885043,-0.011501898710958906,0.015969915201669654
SIP digital,1157.2265625,-0.03717769400194647,-0.011251420893446086,0.015999212424046456
SIP digital,1157.71484375,-0.03714718552742036,-0.011001033809511805,0.016032166442651173
SIP digital,1158.203125,-0.037117183521997506,-0.010750732323946896,0.016068779007617738
SIP digital,1158.69140625,-0.03708770856126781,-0.01072115354055155,0.016109050270311884
SIP digital,1159.1796875,-0.03705878075829579,-0.010798844705505305,0.01615297878289434
SIP digital,1159.66796875,-0.03703041975265617,-0.010876673793793475,0.01620056149875248
SIP digital,1160.15625,-0.03700264469983468,-0.010954649420955871,0.01625179377379362
SIP digital,1160.64453125,-0.036975474261055005,-0.0110327799974844,0.01630666936856811
SIP digital,1161.1328125,-0.03694892659351822,-0.011111073711752845,0.016365180451331198
SIP digital,1161.62109375,-0.03692301934102967,-0.011189538513198245,0.016427317601862956
SIP digital,1162.109375,-0.036897769625085494,-0.011268182095632424,0.016493069816211386
SIP digital,1162.59765625,-0.036873194036360926,-0.011347011880760767,0.016562424512226066
SIP digital,1163.0859375,-0.03684930862661667,-0.011426035001941002,0.01663536753598962
SIP digital,1163.57421875,-0.03682612890108801,-0.011505258288110682,0.01671188316905582
SIP digital,1164.0625,-0.036803669811249384,-0.011584688248024066,0.01679195413649909
SIP digital,1164.55078125,-0.03678194574807224,-0.011664331054671162,0.016875561615835928
SIP digital,1165.0390625,-0.03676097053568528,-0.011744192530002345,0.016962685246724445
SIP digital,1165.52734375,-0.03674075742553653,-0.011824278129948832,0.01705330314149092
SIP digital,1166.015625,-0.03672131909094811,-0.011904592929675498,0.017147391896460903
SIP digital,1166.50390625,-0.03670266762214566,-0.011985141609210527,0.017244926604077254
SIP digital,1166.9921875,-0.03668481452178171,-0.012065928439351711,0.017345880865797945
SIP digital,1167.48046875,-0.036667770700827496,-0.012146957267911068,0.017450226805792696
SIP digital,1167.96875,-0.03665154647503005,-0.01222823150629972,0.017557935085383038
SIP digital,1168.45703125,-0.03663615156172699,-0.012309754116497353,0.017668974918234145
SIP digital,1168.9453125,-0.036621595077204375,-0.012391527598358137,0.017783314086331835
SIP digital,1169.43359375,-0.0366078855344469,-0.01247355397729158,0.017900918956637205
SIP digital,1169.921875,-0.036595030841388584,-0.012555834792385864,0.018021754498520892
SIP digital,1170.41015625,-0.036583038299625295,-0.012638371084854156,0.017698510583569953
SIP digital,1170.8984375,-0.03657191460355148,-0.012721163386988935,0.017365736924653517
SIP digital,1171.38671875,-0.036561665839987524,-0.012804211711429682,0.017029583943852324
SIP digital,1171.875,-0.03655229748825164,-0.012887515540973352,0.016690141634879377
SIP digital,1172.36328125,-0.03654381442069238,-0.012971073818756059,0.01634750225992179
SIP digital,1172.8515625,-0.036536220903656935,-0.013054884938896638,0.0160017602976421
SIP digital,1173.33984375,-0.03652952059892396,-0.013138946737644493,0.0156530123897727
SIP digital,1173.828125,-0.03652371656560201,-0.0132232564849508,0.015301357286197567
SIP digital,1174.31640625,-0.03651881126243165,-0.01330781087653251,0.014946895788660462
SIP digital,1174.8046875,-0.036514806550577414,-0.013392606026444598,0.014589730693070036
SIP digital,1175.29296875,-0.03651170369680981,-0.013477637460120104,0.014229966730462913
SIP digital,1175.78125,-0.0365095033771501,-0.013562900107928147,0.013867710506637628
SIP digital,1176.26953125,-0.03650820568097864,-0.013648388299248,0.013503070440545684
SIP digital,1176.7578125,-0.03650781011548619,-0.013734095757036172,0.01313615670140824
SIP digital,1177.24609375,-0.036508315610624516,-0.013820015592938554,0.012767081144653436
SIP digital,1177.734375,-0.036509720524431855,-0.013906140302914932,0.012395957246685425
SIP digital,1178.22265625,-0.036512022648799825,-0.013992461763424119,0.012022900038533851
SIP digital,1178.7109375,-0.03651521921560739,-0.014078971228123455,0.011648026038432574
SIP digital,1179.19921875,-0.03651930690329733,-0.014134192025259822,0.011271453183339792
SIP digital,1179.6875,-0.036524281843818854,-0.014119680426485155,0.010893300759474499
SIP digital,1180.17578125,-0.03653013962996928,-0.01410516179464517,0.01052362581315626
SIP digital,1180.6640625,-0.03653687532310963,-0.014090640947217382,0.010593446375691509
SIP digital,1181.15234375,-0.03654448346127452,-0.01387896503635306,0.010663391191176668
SIP digital,1181.640625,-0.03655295806761062,-0.013343088881924911,0.01073341252555883
SIP digital,1182.12890625,-0.03656229265922782,-0.012804462120415971,0.010803462573844413
SIP digital,1182.6171875,-0.036572480256347226,-0.0122632454569324,0.010873493487800475
SIP digital,1183.10546875,-0.03658351339184154,-0.011719601008491919,0.010943457403680072
SIP digital,1183.59375,-0.036537735052799454,-0.011173692229241361,0.011013306469961964
SIP digital,1184.08203125,-0.03647554309665569,-0.010625683835086545,0.011082992875070901
SIP digital,1184.5703125,-0.03641412062244062,-0.010075741727693752,0.011152468875058247
SIP digital,1185.05859375,-0.036353507766150456,-0.009524032918036988,0.011221686821227497
SIP digital,1185.546875,-0.03629374369564606,-0.008970725449363705,0.011290599187723072
SIP digital,1186.03515625,-0.03623486659287155,-0.008415988319783858,0.01135915859899555
SIP digital,1186.5234375,-0.03617691363676663,-0.008223984238886135,0.011427317857186856
SIP digital,1187.01171875,-0.036247167270592004,-0.008260950737510809,0.011495029969403553
SIP digital,1187.5,-0.036329630372169755,-0.00830105224445636,0.011562248174818535
SIP digital,1187.98828125,-0.03641501224556417,-0.008344298767676287,0.01162892597168415
SIP digital,1188.4765625,-0.03650329192135836,-0.008390698726477762,0.011695017144105323
SIP digital,1188.96484375,-0.036594447331352226,-0.008440258941118836,0.011760475788678003
SIP digital,1189.453125,-0.036688455322522795,-0.008492984623250759,0.011825256340902257
SIP digital,1189.94140625,-0.036785291671336866,-0.008548879367166792,0.011889313601392382
SIP digital,1190.4296875,-0.03684402911436423,-0.008607945141946124,0.011952602761821375
SIP digital,1190.91796875,-0.036867219419722264,-0.008670182284386804,0.012015079430674206
SIP digital,1191.40625,-0.03689106447205187,-0.008735589492847189,0.012076699658662402
SIP digital,1191.89453125,-0.036915549999189126,-0.008804163821924574,0.012137419963927427
SIP digital,1192.3828125,-0.036940661475846945,-0.008875900677994167,0.012197197356884393
SIP digital,1192.87109375,-0.036966384138037614,-0.008950793815594894,0.012255989364808597
SIP digital,1193.359375,-0.03699270299766748,-0.00902883533475662,0.012427028993876606
SIP digital,1193.84765625,-0.03701960285721685,-0.009110015679095293,0.01262544991195668
SIP digital,1194.3359375,-0.03704706832450916,-0.009194323634893978,0.012822599138096843
SIP digital,1194.82421875,-0.03707508382766098,-0.009281746330975192,0.01301842443258893
SIP digital,1195.3125,-0.03710363363000742,-0.00937226923948416,0.013212874008114155
SIP digital,1195.80078125,-0.0371327018452297,-0.009465876177561974,0.013405896563282636
SIP digital,1196.2890625,-0.03716227245242531,-0.009562549309889538,0.013597441315959385
SIP digital,1196.77734375,-0.037192329311305096,-0.009662269152081277,0.013787458036332627
SIP digital,1197.265625,-0.03722285617742566,-0.009765014575036798,0.013975897079703863
SIP digital,1197.75390625,-0.037253836717405876,-0.009870762810071404,0.014162709418992107
SIP digital,1198.2421875,-0.037285254524198,-0.00997948945499928,0.014347846676862501
SIP digital,1198.73046875,-0.03731709313236521,-0.010091168481053885,0.014531261157600457
SIP digital,1199.21875,-0.03734933603331141,-0.010205772240707563,0.014712905878522482
SIP digital,1199.70703125,-0.037381966690544485,-0.010323271476340542,0.014892734601056466
SIP digital,1200.1953125,-0.037414968554859075,-0.010443635329775058,0.015070701861382263
SIP digital,1200.68359375,-0.037448325079509376,-0.010566831352694228,0.015246763000658047
SIP digital,1201.171875,-0.037482019735301436,-0.010692825517911318,0.015420874194742397
SIP digital,1201.66015625,-0.03751603602564747,-0.010821582231487839,0.015592992483506672
SIP digital,1202.1484375,-0.037550357501505045,-0.01095306434570473,0.01576307579959013
SIP digital,1202.63671875,-0.03758496777625114,-0.011087233172877353,0.01593108299665779
SIP digital,1203.125,-0.03761985054044685,-0.01122404850003017,0.016096973877103717
SIP digital,1203.61328125,-0.03765498957648401,-0.011363468604375574,0.01626070921921937
SIP digital,1204.1015625,-0.03769036877310497,-0.011505450269626264,0.016422250803744827
SIP digital,1204.58984375,-0.037725972139802263,-0.01164994880314159,0.016581561439853287
SIP digital,1205.078125,-0.037761783821026934,-0.011796918053878433,0.016738604990475005
SIP digital,1205.56640625,-0.0377977881102988,-0.011946310431134574,0.01689334639701872
SIP digital,1206.0546875,-0.037833969464092544,-0.01209807692409658,0.017045751703416198
SIP digital,1206.54296875,-0.03787031251557558,-0.012252167122190755,0.017195788079507383
SIP digital,1207.03125,-0.03790680208813222,-0.012408529236176918,0.016971353031782006
SIP digital,1207.51953125,-0.03794342320869625,-0.012567110120034678,0.016720481077055534
SIP digital,1208.0078125,-0.03798016112085814,-0.012727855293612787,0.016470921457731904
SIP digital,1208.49609375,-0.03801700129778737,-0.012890708965997765,0.016222755637289362
SIP digital,1208.984375,-0.03805392945485022,-0.013055614059648547,0.01612114844034171
SIP digital,1209.47265625,-0.03809093156205512,-0.013222512235248498,0.016546721185372648
SIP digital,1209.9609375,-0.03812799385620215,-0.01329855523678048,0.016965900839077466
SIP digital,1210.44921875,-0.038165102852776106,-0.013286794342862583,0.01737856849012144
SIP digital,1210.9375,-0.038202245357582175,-0.013275059721593208,0.01731117633358993
SIP digital,1211.42578125,-0.03823940847807884,-0.013263350070077999,0.017088020357522993
SIP digital,1211.9140625,-0.038276579634430145,-0.013251664127310925,0.01686253374005168
SIP digital,1212.40234375,-0.038313746570266774,-0.01324000067854502,0.016634802221915934
SIP digital,1212.890625,-0.0383508973631239,-0.0132283585596977,0.016404912938387833
SIP digital,1213.37890625,-0.03838802043455591,-0.013216736661594529,0.016172954372215866
SIP digital,1213.8671875,-0.038425104559965555,-0.013205133934203188,0.016213273157259588
SIP digital,1214.35546875,-0.038462138878041306,-0.013193549390756006,0.0163879646423332
SIP digital,1214.84375,-0.03849911289991879,-0.013181982111812655,0.016559976204259412
SIP digital,1215.33203125,-0.03853601651793097,-0.013170431249219051,0.016729252300477455
SIP digital,1215.8203125,-0.038540726935792996,-0.013320676680233318,0.016895737397278614
SIP digital,1216.30859375,-0.03852744235360025,-0.013339759990907757,0.017059376001094882
SIP digital,1216.796875,-0.03851614428973021,-0.013178425426147874,0.01722011269002765
SIP digital,1217.28515625,-0.03850686388349918,-0.013331919288235957,0.017377892145763775
SIP digital,1217.7734375,-0.038499630555197714,-0.013479583598364455,0.01753265918569926
SIP digital,1218.26171875,-0.038494471979131306,-0.013621412772325394,0.01768435879542605
SIP digital,1218.75,-0.0384914140578084,-0.013757404441488475,0.017832936161371486
SIP digital,1219.23828125,-0.03849048089728521,-0.013753659907657902,0.01797833670375517
